token_id,ensembl_id,gene_name,gene_median
21915,ENSG00000224994,TRIM39,0.88
21916,ENSG00000167861,HID1,0.97
21917,ENSG00000167733,HSD11B1L,0.83
21918,ENSG00000173376,NDNF,1.2
21919,ENSG00000255150,EID3,0.83
21920,ENSG00000229547,UBE2DNL,
21921,ENSG00000216588,IGSF23,1.01
21922,ENSG00000084092,NOA1,0.87
21923,ENSG00000284260,RUFY1,1.19
21924,ENSG00000173627,APOBEC4,0.95
21925,ENSG00000137285,TUBB2B,5.56
21926,ENSG00000100426,ZBED4,1.0
21927,ENSG00000149243,KLHL35,0.96
21928,ENSG00000284334,MIR4651,
21929,ENSG00000290910,PPBPP2,
21930,ENSG00000086062,B4GALT1,2.08
21931,ENSG00000141012,GALNS,0.84
21932,ENSG00000275109,MIR6504,
21933,ENSG00000184033,CTAG1B,0.58
21934,ENSG00000158497,HMHB1,0.84
21935,ENSG00000280109,PLAC4,1.06
21936,ENSG00000134627,PIWIL4,1.14
21937,ENSG00000109445,ZNF330,0.98
21938,ENSG00000103356,EARS2,0.73
21939,ENSG00000231738,TSPAN19,1.25
21940,ENSG00000174130,TLR6,1.04
21941,ENSG00000120963,ZNF706,2.08
21942,ENSG00000207987,MIR518E,
21943,ENSG00000235706,DICER1-AS1,0.89
21944,ENSG00000115841,RMDN2,1.06
21945,ENSG00000237825,RGL2,0.94
21946,ENSG00000116199,FAM20B,0.97
21947,ENSG00000147885,IFNA16,1.02
21948,ENSG00000163331,DAPL1,1.27
21949,ENSG00000103316,CRYM,1.19
21950,ENSG00000226758,DISC1-IT1,0.85
21951,ENSG00000141946,ZIM3,1.25
21952,ENSG00000196860,TOMM20L,0.73
21953,ENSG00000109861,CTSC,2.45
21954,ENSG00000283683,MYOCOS,0.82
21955,ENSG00000182053,TRIM49B,2.6
21956,ENSG00000196116,TDRD7,1.16
21957,ENSG00000130024,PHF10,1.01
21958,ENSG00000147130,ZMYM3,0.8
21959,ENSG00000101222,SPEF1,0.94
21960,ENSG00000208009,MIR130A,
21961,ENSG00000207944,MIR574,
21962,ENSG00000142494,SLC47A1,1.04
21963,ENSG00000159248,GJD2,0.95
21964,ENSG00000268021,,1.19
21965,ENSG00000168936,TMEM129,0.8
21966,ENSG00000143520,FLG2,0.88
21967,ENSG00000124743,KLHL31,1.27
21968,ENSG00000213406,ANXA2P1,
21969,ENSG00000207932,MIR33A,
21970,ENSG00000282360,ELK2AP,
21971,ENSG00000230539,AOAH-IT1,2.06
21972,ENSG00000149658,YTHDF1,0.89
21973,ENSG00000185842,DNAH14,1.87
21974,ENSG00000138686,BBS7,0.95
21975,ENSG00000275865,SPACA7,1.08
21976,ENSG00000164362,TERT,0.58
21977,ENSG00000288482,MIR6724-3,
21978,ENSG00000120162,MOB3B,1.84
21979,ENSG00000149483,TMEM138,0.85
21980,ENSG00000164434,FABP7,3.52
21981,ENSG00000182473,EXOC7,1.1
21982,ENSG00000164694,FNDC1,1.35
21983,ENSG00000147669,POLR2K,1.59
21984,ENSG00000095370,SH2D3C,1.63
21985,ENSG00000175287,PHYHD1,0.89
21986,ENSG00000183454,GRIN2A,3.39
21987,ENSG00000276226,LINC02825,1.26
21988,ENSG00000188984,AADACL3,0.35
21989,ENSG00000111196,MAGOHB,1.1
21990,ENSG00000166069,TMCO5A,0.63
21991,ENSG00000291084,ALOX12P2,
21992,ENSG00000154719,MRPL39,0.9
21993,ENSG00000170482,SLC23A1,1.07
21994,ENSG00000188386,PPP3R2,0.86
21995,ENSG00000094880,CDC23,0.83
21996,ENSG00000168676,KCTD19,0.76
21997,ENSG00000134259,NGF,1.63
21998,ENSG00000241388,HNF1A-AS1,3.29
21999,ENSG00000179626,OR6C4,1.16
22000,ENSG00000189308,LIN54,1.07
22001,ENSG00000130725,UBE2M,1.58
22002,ENSG00000162753,SLC9C2,1.15
22003,ENSG00000281395,OR2T7,
22004,ENSG00000170469,SPATA24,0.68
22005,ENSG00000228598,MACC1-AS1,0.64
22006,ENSG00000285051,SLC7A14-AS1,2.83
22007,ENSG00000237890,,1.43
22008,ENSG00000152661,GJA1,1.68
22009,ENSG00000145604,SKP2,0.91
22010,ENSG00000156269,NAA11,1.23
22011,ENSG00000131475,VPS25,1.15
22012,ENSG00000105723,GSK3A,0.89
22013,ENSG00000110104,CCDC86,0.72
22014,ENSG00000156299,TIAM1,2.07
22015,ENSG00000151151,IPMK,1.3
22016,ENSG00000225298,LINC00113,0.86
22017,ENSG00000149654,CDH22,1.23
22018,ENSG00000173597,SULT1B1,2.6
22019,ENSG00000182704,TSKU,0.77
22020,ENSG00000139291,TMEM19,0.9
22021,ENSG00000169347,GP2,1.99
22022,ENSG00000106686,SPATA6L,1.31
22023,ENSG00000199065,MIR101-2,
22024,ENSG00000223572,CKMT1A,0.71
22025,ENSG00000188811,NHLRC3,1.1
22026,ENSG00000101188,NTSR1,1.0
22027,ENSG00000109163,GNRHR,0.89
22028,ENSG00000096401,CDC5L,1.35
22029,ENSG00000151490,PTPRO,2.45
22030,ENSG00000101346,POFUT1,0.84
22031,ENSG00000102898,NUTF2,1.64
22032,ENSG00000148606,POLR3A,0.95
22033,ENSG00000250844,USP17L18,0.57
22034,ENSG00000013364,MVP,1.55
22035,ENSG00000143373,ZNF687,0.71
22036,ENSG00000214447,FAM187A,0.49
22037,ENSG00000168032,ENTPD3,0.99
22038,ENSG00000254860,TMEM9B-AS1,0.91
22039,ENSG00000199575,SNORD114-1,
22040,ENSG00000241839,PLEKHO2,1.09
22041,ENSG00000109881,CCDC34,1.16
22042,ENSG00000157368,IL34,1.05
22043,ENSG00000273263,,0.77
22044,ENSG00000164933,SLC25A32,1.08
22045,ENSG00000226808,LINC00840,1.34
22046,ENSG00000227729,RD3L,1.18
22047,ENSG00000284154,MIR3605,
22048,ENSG00000000457,SCYL3,0.96
22049,ENSG00000186407,CD300E,2.57
22050,ENSG00000207930,MIR603,
22051,ENSG00000196171,OR6K2,0.99
22052,ENSG00000160396,HIPK4,1.03
22053,ENSG00000180998,GPR137C,1.77
22054,ENSG00000232860,SMG7-AS1,0.79
22055,ENSG00000175548,ALG10B,0.75
22056,ENSG00000265110,MIR4731,
22057,ENSG00000167925,GHDC,0.82
22058,ENSG00000284693,LINC02606,0.82
22059,ENSG00000099899,TRMT2A,0.78
22060,ENSG00000179085,DPM3,1.21
22061,ENSG00000115942,ORC2,1.32
22062,ENSG00000123200,ZC3H13,1.83
22063,ENSG00000258354,,
22064,ENSG00000170923,OR7G2,1.21
22065,ENSG00000154710,RABGEF1,2.26
22066,ENSG00000103044,HAS3,0.7
22067,ENSG00000150656,CNDP1,2.9
22068,ENSG00000158796,DEDD,0.89
22069,ENSG00000113558,SKP1,4.4
22070,ENSG00000071539,TRIP13,0.69
22071,ENSG00000124227,ANKRD60,0.76
22072,ENSG00000267825,,0.75
22073,ENSG00000196363,WDR5,0.89
22074,ENSG00000008394,MGST1,3.34
22075,ENSG00000196547,MAN2A2,1.04
22076,ENSG00000143340,FAM163A,1.4
22077,ENSG00000174527,MYO1H,0.96
22078,ENSG00000278103,MIR8060,
22079,ENSG00000134243,SORT1,1.54
22080,ENSG00000285241,PCK2,0.93
22081,ENSG00000138640,FAM13A,1.93
22082,ENSG00000119547,ONECUT2,1.49
22083,ENSG00000182795,C1orf116,0.94
22084,ENSG00000151224,MAT1A,6.62
22085,ENSG00000186094,AGBL4,3.9
22086,ENSG00000140743,CDR2,1.62
22087,ENSG00000153531,ADPRHL1,0.97
22088,ENSG00000075292,ZNF638,2.9
22089,ENSG00000168124,OR1F1,0.695
22090,ENSG00000167632,TRAPPC9,2.13
22091,ENSG00000269310,,
22092,ENSG00000114698,PLSCR4,1.76
22093,ENSG00000265874,MIR4489,
22094,ENSG00000077063,CTTNBP2,1.99
22095,ENSG00000203724,C1orf53,0.71
22096,ENSG00000174442,ZWILCH,0.79
22097,ENSG00000256453,DND1,0.75
22098,ENSG00000180855,ZNF443,0.72
22099,ENSG00000266078,MIR4432,
22100,ENSG00000121853,GHSR,0.96
22101,ENSG00000123119,NECAB1,2.63
22102,ENSG00000106304,SPAM1,0.54
22103,ENSG00000135932,CAB39,1.77
22104,ENSG00000291118,ZNF767P,
22105,ENSG00000215440,NPEPL1,0.9
22106,ENSG00000125388,GRK4,1.09
22107,ENSG00000164123,C4orf45,1.08
22108,ENSG00000274816,MIR6772,
22109,ENSG00000254978,ALG1L9P,1.12
22110,ENSG00000186714,CCDC73,1.0
22111,ENSG00000171503,ETFDH,1.18
22112,ENSG00000231213,PLSCR5,0.86
22113,ENSG00000129355,CDKN2D,1.44
22114,ENSG00000167165,UGT1A6,1.0
22115,ENSG00000257315,ZBED6,0.99
22116,ENSG00000127241,MASP1,1.46
22117,ENSG00000276770,MIR6780B,
22118,ENSG00000110169,HPX,2.48
22119,ENSG00000089682,RBM41,1.14
22120,ENSG00000121350,PYROXD1,1.02
22121,ENSG00000144852,NR1I2,1.65
22122,ENSG00000179958,DCTPP1,1.28
22123,ENSG00000167360,OR51Q1,0.565
22124,ENSG00000265301,MIR548AD,
22125,ENSG00000068028,RASSF1,1.29
22126,ENSG00000263857,MIR4729,
22127,ENSG00000275581,SERF1A,0.69
22128,ENSG00000181656,GPR88,1.03
22129,ENSG00000111144,LTA4H,1.2
22130,ENSG00000175206,NPPA,1.39
22131,ENSG00000173239,LIPM,0.77
22132,ENSG00000105398,SULT2A1,3.44
22133,ENSG00000167671,UBXN6,0.96
22134,ENSG00000163347,CLDN1,2.03
22135,ENSG00000147065,MSN,2.57
22136,ENSG00000187559,FOXD4L3,0.65
22137,ENSG00000266204,MIR5589,
22138,ENSG00000146670,CDCA5,0.86
22139,ENSG00000205857,NANOGNB,0.58
22140,ENSG00000274538,PHLDA2,2.01
22141,ENSG00000198373,WWP2,1.47
22142,ENSG00000066294,CD84,2.03
22143,ENSG00000283267,FAM237B,0.68
22144,ENSG00000083444,PLOD1,1.0
22145,ENSG00000102043,MTMR8,1.16
22146,ENSG00000188493,C19orf54,0.67
22147,ENSG00000241101,PRICKLE2-AS2,0.88
22148,ENSG00000164023,SGMS2,1.38
22149,ENSG00000184860,SDR42E1,0.6
22150,ENSG00000231555,HSPA1B,2.57
22151,ENSG00000180613,GSX2,1.04
22152,ENSG00000037474,NSUN2,1.0
22153,ENSG00000100092,SH3BP1,1.07
22154,ENSG00000235132,OR2H1,0.53
22155,ENSG00000043591,ADRB1,0.91
22156,ENSG00000207005,RNU1-2,
22157,ENSG00000244968,LIFR-AS1,0.96
22158,ENSG00000290837,LRRC37A5P,
22159,ENSG00000282928,MAP4K1,1.72
22160,ENSG00000097096,SYDE2,0.85
22161,ENSG00000176024,ZNF613,0.7
22162,ENSG00000140511,HAPLN3,1.13
22163,ENSG00000120533,ENY2,2.3
22164,ENSG00000266240,MIR5091,
22165,ENSG00000166401,SERPINB8,0.83
22166,ENSG00000116473,RAP1A,2.17
22167,ENSG00000173548,SNX33,0.72
22168,ENSG00000088832,FKBP1A,2.51
22169,ENSG00000212452,SNORD69,
22170,ENSG00000123610,TNFAIP6,2.13
22171,ENSG00000273334,,
22172,ENSG00000226263,ISM1-AS1,0.97
22173,ENSG00000264512,MIR5692A2,
22174,ENSG00000267993,,0.83
22175,ENSG00000137106,GRHPR,1.32
22176,ENSG00000147432,CHRNB3,1.25
22177,ENSG00000103264,FBXO31,1.07
22178,ENSG00000150787,PTS,1.44
22179,ENSG00000128973,CLN6,0.86
22180,ENSG00000225192,ZNF33BP1,
22181,ENSG00000177576,C18orf32,1.77
22182,ENSG00000153879,CEBPG,1.0
22183,ENSG00000107175,CREB3,0.95
22184,ENSG00000146955,RAB19,0.87
22185,ENSG00000064961,HMG20B,1.05
22186,ENSG00000274523,RCC1L,0.92
22187,ENSG00000185905,C16orf54,1.95
22188,ENSG00000003096,KLHL13,1.5
22189,ENSG00000005075,POLR2J,1.72
22190,ENSG00000268868,,0.71
22191,ENSG00000136100,VPS36,1.37
22192,ENSG00000161204,ABCF3,0.79
22193,ENSG00000127616,SMARCA4,1.82
22194,ENSG00000160050,CCDC28B,1.07
22195,ENSG00000180745,CLRN3,2.44
22196,ENSG00000278970,HEIH,0.92
22197,ENSG00000135506,OS9,1.47
22198,ENSG00000276870,PLA2G10,1.03
22199,ENSG00000284433,MIR1914,
22200,ENSG00000184029,DSCR4,0.53
22201,ENSG00000174796,THAP6,0.96
22202,ENSG00000135205,CCDC146,1.62
22203,ENSG00000283589,GOLGA8N,1.03
22204,ENSG00000131188,PRR7,0.94
22205,ENSG00000198682,PAPSS2,2.0
22206,ENSG00000266555,MIR3145,
22207,ENSG00000165195,PIGA,0.89
22208,ENSG00000186665,C17orf58,0.74
22209,ENSG00000197992,CLEC9A,1.1
22210,ENSG00000253542,SDR16C6P,
22211,ENSG00000138600,SPPL2A,1.55
22212,ENSG00000207605,MIR191,
22213,ENSG00000143771,CNIH4,1.52
22214,ENSG00000275652,MIR6796,
22215,ENSG00000140015,KCNH5,1.72
22216,ENSG00000204252,HLA-DOA,1.39
22217,ENSG00000282737,LINC01044,0.64
22218,ENSG00000174842,GLMN,1.27
22219,ENSG00000147443,DOK2,2.53
22220,ENSG00000235169,SMIM1,0.94
22221,ENSG00000171819,ANGPTL7,2.34
22222,ENSG00000184156,KCNQ3,3.31
22223,ENSG00000173801,JUP,1.4
22224,ENSG00000284981,UPK3BL2,0.84
22225,ENSG00000111911,HINT3,0.94
22226,ENSG00000285137,MGAT4C,3.71
22227,ENSG00000136874,STX17,1.1
22228,ENSG00000274180,NATD1,0.73
22229,ENSG00000155974,GRIP1,2.73
22230,ENSG00000116521,SCAMP3,1.06
22231,ENSG00000101132,PFDN4,1.41
22232,ENSG00000236017,ASMTL-AS1,0.89
22233,ENSG00000135046,ANXA1,5.95
22234,ENSG00000261272,MUC22,0.83
22235,ENSG00000172349,IL16,2.11
22236,ENSG00000223004,SNORD29,
22237,ENSG00000122390,NAA60,0.89
22238,ENSG00000127529,OR7C2,0.11
22239,ENSG00000275238,MIR4734,
22240,ENSG00000010270,STARD3NL,1.2
22241,ENSG00000120594,PLXDC2,4.74
22242,ENSG00000207838,MIR517C,
22243,ENSG00000162571,TTLL10,1.08
22244,ENSG00000284814,ADCY4,1.81
22245,ENSG00000265789,MIR4330,
22246,ENSG00000110448,CD5,2.46
22247,ENSG00000096872,IFT74,1.09
22248,ENSG00000168778,TCTN2,0.82
22249,ENSG00000151006,PRSS53,0.81
22250,ENSG00000173612,GPRC6A,0.54
22251,ENSG00000198932,GPRASP1,1.12
22252,ENSG00000151176,PLBD2,0.89
22253,ENSG00000107371,EXOSC3,1.04
22254,ENSG00000130638,ATXN10,2.21
22255,ENSG00000172766,NAA16,1.31
22256,ENSG00000269783,,0.96
22257,ENSG00000275125,PRXL2B,0.74
22258,ENSG00000197756,RPL37A,20.52
22259,ENSG00000055130,CUL1,1.58
22260,ENSG00000174576,NPAS4,1.3
22261,ENSG00000109111,SUPT6H,1.29
22262,ENSG00000279301,OR2T11,0.5
22263,ENSG00000283561,MIR376A2,
22264,ENSG00000153048,CARHSP1,1.89
22265,ENSG00000162520,SYNC,1.12
22266,ENSG00000161217,PCYT1A,1.1
22267,ENSG00000213453,FTH1P3,
22268,ENSG00000178761,FAM219B,0.88
22269,ENSG00000198918,RPL39,25.67
22270,ENSG00000221445,MIR1301,
22271,ENSG00000178226,PRSS36,0.69
22272,ENSG00000285341,TAS2R60,1.095
22273,ENSG00000184831,APOO,1.2
22274,ENSG00000135972,MRPS9,1.17
22275,ENSG00000132405,TBC1D14,1.23
22276,ENSG00000115233,PSMD14,1.73
22277,ENSG00000290857,CHEK2P2,
22278,ENSG00000179918,SEPHS2,1.16
22279,ENSG00000183128,CALHM3,0.61
22280,ENSG00000265407,MIR4324,
22281,ENSG00000173258,ZNF483,1.36
22282,ENSG00000223806,LINC00114,1.24
22283,ENSG00000101280,ANGPT4,1.08
22284,ENSG00000146477,SLC22A3,2.07
22285,ENSG00000213672,NCKIPSD,0.76
22286,ENSG00000136929,HEMGN,2.08
22287,ENSG00000160882,CYP11B1,1.53
22288,ENSG00000263001,GTF2I,2.98
22289,ENSG00000132464,ENAM,0.74
22290,ENSG00000266562,,1.84
22291,ENSG00000165588,OTX2,1.54
22292,ENSG00000280688,CEP72,0.67
22293,ENSG00000115163,CENPA,1.05
22294,ENSG00000274417,MIR6515,
22295,ENSG00000257599,OVCH1-AS1,1.59
22296,ENSG00000198054,DSCR8,0.95
22297,ENSG00000274309,SNORA71E,
22298,ENSG00000159496,RGL4,1.68
22299,ENSG00000105366,SIGLEC8,1.5
22300,ENSG00000125166,GOT2,1.08
22301,ENSG00000030066,NUP160,1.42
22302,ENSG00000137055,PLAA,1.09
22303,ENSG00000101745,ANKRD12,3.35
22304,ENSG00000128310,GALR3,0.61
22305,ENSG00000100726,TELO2,0.79
22306,ENSG00000105808,RASA4,1.14
22307,ENSG00000186197,EDARADD,1.1
22308,ENSG00000112357,PEX7,0.85
22309,ENSG00000124935,SCGB1D2,1.74
22310,ENSG00000284541,MIR4517,
22311,ENSG00000134146,DPH6,1.75
22312,ENSG00000257207,,0.76
22313,ENSG00000184792,OSBP2,1.63
22314,ENSG00000266478,MIR5197,
22315,ENSG00000014138,POLA2,0.9
22316,ENSG00000110713,NUP98,1.67
22317,ENSG00000283154,IQCJ-SCHIP1,2.18
22318,ENSG00000229809,ZNF688,0.87
22319,ENSG00000161905,ALOX15,2.72
22320,ENSG00000151092,NGLY1,1.34
22321,ENSG00000127423,AUNIP,0.57
22322,ENSG00000157514,TSC22D3,3.51
22323,ENSG00000283677,MIR3913-2,
22324,ENSG00000128578,STRIP2,0.91
22325,ENSG00000188976,NOC2L,1.07
22326,ENSG00000169891,REPS2,1.61
22327,ENSG00000141338,ABCA8,4.7
22328,ENSG00000111247,RAD51AP1,1.0
22329,ENSG00000106049,HIBADH,1.47
22330,ENSG00000156475,PPP2R2B,5.83
22331,ENSG00000265859,MIR5704,
22332,ENSG00000153898,MCOLN2,1.99
22333,ENSG00000196411,EPHB4,0.83
22334,ENSG00000176261,ZBTB8OS,1.41
22335,ENSG00000183145,RIPPLY3,0.71
22336,ENSG00000268561,,
22337,ENSG00000134545,KLRC1,4.63
22338,ENSG00000046651,OFD1,1.4
22339,ENSG00000135968,GCC2,1.89
22340,ENSG00000184985,SORCS2,1.57
22341,ENSG00000132141,CCT6B,0.86
22342,ENSG00000114737,CISH,1.29
22343,ENSG00000121417,ZNF211,0.92
22344,ENSG00000228198,OR2M3,0.74
22345,ENSG00000162438,CTRC,0.97
22346,ENSG00000107372,ZFAND5,1.86
22347,ENSG00000177646,ACAD9,0.86
22348,ENSG00000042813,ZPBP,1.89
22349,ENSG00000010818,HIVEP2,2.36
22350,ENSG00000249581,CLRN2,0.82
22351,ENSG00000186190,BPIFB3,0.665
22352,ENSG00000227460,SYNGAP1,0.99
22353,ENSG00000087258,GNAO1,2.47
22354,ENSG00000274805,MIR6768,
22355,ENSG00000126464,PRR12,0.95
22356,ENSG00000233670,PIRT,3.84
22357,ENSG00000033327,GAB2,2.28
22358,ENSG00000153291,SLC25A27,1.32
22359,ENSG00000111875,ASF1A,0.99
22360,ENSG00000146007,ZMAT2,1.34
22361,ENSG00000106571,GLI3,2.02
22362,ENSG00000161798,AQP5,2.55
22363,ENSG00000164142,FHIP1A,1.99
22364,ENSG00000238917,SNORD10,
22365,ENSG00000180425,C11orf71,0.81
22366,ENSG00000181322,NME9,1.13
22367,ENSG00000144736,SHQ1,0.95
22368,ENSG00000164305,CASP3,1.12
22369,ENSG00000278328,MIR6802,
22370,ENSG00000207714,MIR584,
22371,ENSG00000101546,RBFA,0.9
22372,ENSG00000100359,SGSM3,0.94
22373,ENSG00000103035,PSMD7,1.97
22374,ENSG00000207552,MIR633,
22375,ENSG00000177051,FBXO46,0.82
22376,ENSG00000224416,IFNA22P,
22377,ENSG00000236902,LY6G6D,0.91
22378,ENSG00000250056,LINC01018,0.73
22379,ENSG00000120217,CD274,0.91
22380,ENSG00000273873,BDP1,1.82
22381,ENSG00000138772,ANXA3,1.7
22382,ENSG00000147872,PLIN2,1.78
22383,ENSG00000021826,CPS1,1.3
22384,ENSG00000253618,GRPEL2-AS1,0.91
22385,ENSG00000116641,DOCK7,1.59
22386,ENSG00000221656,MIR1225,
22387,ENSG00000221227,MIR1305,
22388,ENSG00000102572,STK24,1.69
22389,ENSG00000133597,ADCK2,0.76
22390,ENSG00000182108,DEXI,0.84
22391,ENSG00000239704,CDRT4,1.14
22392,ENSG00000165891,E2F7,0.84
22393,ENSG00000275994,SNORA24,
22394,ENSG00000100567,PSMA3,2.01
22395,ENSG00000104412,EMC2,1.17
22396,ENSG00000115446,UNC50,1.03
22397,ENSG00000134253,TRIM45,0.73
22398,ENSG00000105492,SIGLEC6,2.39
22399,ENSG00000160194,NDUFV3,1.39
22400,ENSG00000278709,NKILA,0.75
22401,ENSG00000163428,LRRC58,1.07
22402,ENSG00000205129,C4orf47,1.2
22403,ENSG00000163479,SSR2,2.91
22404,ENSG00000110422,HIPK3,1.77
22405,ENSG00000132357,CARD6,0.81
22406,ENSG00000265873,MIR4289,
22407,ENSG00000134339,SAA2,3.8
22408,ENSG00000177352,CCDC71,0.73
22409,ENSG00000187045,TMPRSS6,1.33
22410,ENSG00000274684,NMRAL1,1.01
22411,ENSG00000137675,MMP27,1.09
22412,ENSG00000164080,RAD54L2,1.15
22413,ENSG00000206531,CD200R1L,0.8
22414,ENSG00000163568,AIM2,1.59
22415,ENSG00000276595,PTCHD3,
22416,ENSG00000166634,SERPINB12,0.71
22417,ENSG00000115828,QPCT,1.05
22418,ENSG00000283668,FRG1-DT,1.07
22419,ENSG00000280612,PTPRK-AS1,
22420,ENSG00000185739,SRL,1.96
22421,ENSG00000177409,SAMD9L,1.78
22422,ENSG00000279685,MAPT-IT1,1.01
22423,ENSG00000171017,LRRC8E,0.53
22424,ENSG00000265137,MIR3192,
22425,ENSG00000147894,C9orf72,1.41
22426,ENSG00000003249,DBNDD1,0.72
22427,ENSG00000154493,C10orf90,5.02
22428,ENSG00000101901,ALG13,1.41
22429,ENSG00000048540,LMO3,1.98
22430,ENSG00000169230,PRELID1,2.81
22431,ENSG00000101224,CDC25B,1.21
22432,ENSG00000186132,C2orf76,0.89
22433,ENSG00000090470,PDCD7,1.15
22434,ENSG00000112139,MDGA1,1.14
22435,ENSG00000206043,C18orf63,1.06
22436,ENSG00000141959,PFKL,1.21
22437,ENSG00000239590,OR1J4,0.49
22438,ENSG00000272951,,
22439,ENSG00000171204,TMEM126B,1.08
22440,ENSG00000282540,WHAMMP2,
22441,ENSG00000216135,MIR885,
22442,ENSG00000245248,USP2-AS1,0.89
22443,ENSG00000105538,RASIP1,1.18
22444,ENSG00000280868,LINC00242,0.67
22445,ENSG00000175646,PRM1,0.39
22446,ENSG00000106771,TMEM245,1.53
22447,ENSG00000278581,MIR6080,
22448,ENSG00000119965,C10orf88,0.83
22449,ENSG00000277402,MIR6891,
22450,ENSG00000177453,NIM1K,1.34
22451,ENSG00000228283,KATNBL1P6,
22452,ENSG00000142627,EPHA2,1.02
22453,ENSG00000166669,ATF7IP2,1.71
22454,ENSG00000008735,MAPK8IP2,1.03
22455,ENSG00000110925,CSRNP2,0.93
22456,ENSG00000092470,WDR76,0.99
22457,ENSG00000232656,IDI2-AS1,0.82
22458,ENSG00000129673,AANAT,1.06
22459,ENSG00000273713,TAS2R9,0.63
22460,ENSG00000167916,KRT24,0.78
22461,ENSG00000204852,TCTN1,0.98
22462,ENSG00000115145,STAM2,1.1
22463,ENSG00000179262,RAD23A,1.79
22464,ENSG00000148824,MTG1,1.32
22465,ENSG00000198758,EPS8L3,2.61
22466,ENSG00000255245,FXYD6-FXYD2,
22467,ENSG00000126070,AGO3,1.98
22468,ENSG00000006118,TMEM132A,1.05
22469,ENSG00000111404,RERGL,2.21
22470,ENSG00000146063,TRIM41,0.82
22471,ENSG00000234475,HSPA1A,3.3
22472,ENSG00000175294,CATSPER1,0.97
22473,ENSG00000137561,TTPA,1.48
22474,ENSG00000008226,DLEC1,1.24
22475,ENSG00000167914,GSDMA,0.86
22476,ENSG00000115525,ST3GAL5,1.46
22477,ENSG00000149633,KIAA1755,1.82
22478,ENSG00000146399,TAAR1,0.64
22479,ENSG00000179362,HMGN2P46,
22480,ENSG00000200163,SNORD115-18,
22481,ENSG00000269240,,1.27
22482,ENSG00000180198,RCC1,0.94
22483,ENSG00000204956,PCDHGA1,0.8
22484,ENSG00000125848,FLRT3,1.19
22485,ENSG00000130479,MAP1S,0.83
22486,ENSG00000172159,FRMD3,1.93
22487,ENSG00000078967,UBE2D4,0.82
22488,ENSG00000128245,YWHAH,2.13
22489,ENSG00000103811,CTSH,2.04
22490,ENSG00000179299,NSUN7,1.0
22491,ENSG00000117501,MROH9,1.32
22492,ENSG00000235700,CYCSP52,
22493,ENSG00000158125,XDH,1.13
22494,ENSG00000100749,VRK1,1.29
22495,ENSG00000091513,TF,7.33
22496,ENSG00000283416,MIR1910,
22497,ENSG00000123094,RASSF8,1.67
22498,ENSG00000131143,COX4I1,6.61
22499,ENSG00000288235,FAM106C,0.74
22500,ENSG00000265089,MIR4655,
22501,ENSG00000176040,TMPRSS7,0.78
22502,ENSG00000268123,,3.04
22503,ENSG00000035928,RFC1,1.57
22504,ENSG00000280894,SNORA50D,
22505,ENSG00000083520,DIS3,1.11
22506,ENSG00000172352,CDY1B,
22507,ENSG00000169231,THBS3,0.96
22508,ENSG00000290794,SULT1C2P1,
22509,ENSG00000159450,TCHH,0.99
22510,ENSG00000144026,ZNF514,0.82
22511,ENSG00000272517,,1.22
22512,ENSG00000269058,CALR3,0.75
22513,ENSG00000010361,FUZ,0.79
22514,ENSG00000144136,SLC20A1,1.39
22515,ENSG00000207803,MIR518A1,
22516,ENSG00000262874,C19orf84,0.54
22517,ENSG00000147274,RBMX,2.58
22518,ENSG00000105298,CACTIN,0.7
22519,ENSG00000182816,KRTAP13-2,0.89
22520,ENSG00000216035,MIR938,
22521,ENSG00000170477,KRT4,1.61
22522,ENSG00000077943,ITGA8,3.13
22523,ENSG00000271288,IGHV1OR15-3,2.69
22524,ENSG00000269645,,1.32
22525,ENSG00000211532,MIR526A2,
22526,ENSG00000239672,NME1,2.46
22527,ENSG00000283030,CSN2,0.81
22528,ENSG00000275499,ZNF280A,0.5
22529,ENSG00000006025,OSBPL7,1.02
22530,ENSG00000147852,VLDLR,0.92
22531,ENSG00000266211,MIR3156-3,
22532,ENSG00000119922,IFIT2,1.58
22533,ENSG00000197980,LEKR1,1.18
22534,ENSG00000125962,ARMCX5,0.74
22535,ENSG00000106336,FBXO24,0.8
22536,ENSG00000125445,MRPS7,1.4
22537,ENSG00000166311,SMPD1,0.98
22538,ENSG00000283152,MIR3120,
22539,ENSG00000013573,DDX11,0.83
22540,ENSG00000188747,NOXA1,0.92
22541,ENSG00000170927,PKHD1,2.48
22542,ENSG00000267470,ZNF571-AS1,0.78
22543,ENSG00000173641,HSPB7,1.66
22544,ENSG00000171551,ECEL1,0.92
22545,ENSG00000275651,MIR6851,
22546,ENSG00000196839,ADA,1.18
22547,ENSG00000269853,,0.64
22548,ENSG00000284407,MIR5001,
22549,ENSG00000156467,UQCRB,5.13
22550,ENSG00000264229,RNU4ATAC,
22551,ENSG00000100209,HSCB,0.92
22552,ENSG00000213694,S1PR3,0.99
22553,ENSG00000179151,EDC3,0.85
22554,ENSG00000092969,TGFB2,1.56
22555,ENSG00000275760,TBC1D3G,0.7
22556,ENSG00000093010,COMT,1.72
22557,ENSG00000266177,,1.25
22558,ENSG00000171634,BPTF,3.21
22559,ENSG00000143322,ABL2,1.66
22560,ENSG00000070540,WIPI1,1.14
22561,ENSG00000183570,PCBP3,1.66
